Age,Experience_Years,Salary,City,Education_Level,Performance_Score,Working_Hours_Per_Week,Random_Noise_Text
53.0,3.0,107200.0,Delhi,Diploma,6.041015610405722,69.0,
37.0,17.0,123874.0,Chennai,Bachelors,7.953013947987912,36.0,
39.0,18.0,153108.0,Chennai,Bachelors,6.592572534186267,68.0,
,16.0,177878.0,Kolkata,Bachelors,8.89666574708742,38.0,mBIMuqQu
49.0,25.0,43968.0,Mumbai,PhD,4.598437409721676,47.0,
44.0,3.0,91447.0,Bhubaneswar,PhD,9.89463983864849,67.0,JPxQOMqf
32.0,5.0,105925.0,Delhi,Bachelors,8.820571423708046,23.0,
42.0,35.0,124613.0,Delhi,Masters,3.423431486356276,54.0,
22.0,4.0,176478.0,Mumbai,Masters,4.562068701655955,31.0,XIpcZMYi
,5.0,,Bhubaneswar,Diploma,1.5919374569416722,,
22.0,22.0,79422.0,Mumbai,PhD,,30.0,
18.0,1.0,21722.0,Kolkata,Bachelors,3.8244032443903873,40.0,WTmJTvAN
48.0,24.0,147266.0,Mumbai,Masters,8.150327447656421,36.0,
41.0,23.0,115386.0,Kolkata,Diploma,,53.0,
27.0,31.0,47524.0,Chennai,Bachelors,8.727315726047621,53.0,nKwmPubE
24.0,34.0,179317.0,Bhubaneswar,PhD,6.3331190991042465,62.0,
39.0,16.0,167227.0,Bhubaneswar,PhD,8.299269641184205,67.0,
28.0,39.0,46615.0,Chennai,PhD,4.280452231617209,20.0,
61.0,20.0,198924.0,Delhi,Diploma,4.5346524981225365,29.0,
24.0,9.0,146194.0,Bhubaneswar,Bachelors,7.6673584929367085,22.0,
33.0,36.0,144479.0,Kolkata,Masters,unknown,60.0,
58.0,24.0,73409.0,Kolkata,Bachelors,4.368807245653627,21.0,
67.0,1.0,29527.0,Mumbai,PhD,4.79212510665376,58.0,
52.0,17.0,50545.0,Bhubaneswar,Masters,,56.0,wplOxEvI
20.0,8.0,56109.0,Kolkata,Diploma,1.6285587192817368,36.0,NnHsPeAb
51.0,10.0,43691.0,Delhi,Bachelors,4.705397469224019,32.0,
61.0,29.0,138117.0,Chennai,Bachelors,3.600002619793394,38.0,qCoOSzOY
,22.0,51313.0,Bhubaneswar,,8.757748698008603,61.0,HxXZtUOb
19.0,16.0,147617.0,Chennai,Diploma,9.381436769101134,26.0,
40.0,33.0,172513.0,Kolkata,PhD,,53.0,
39.0,13.0,177400.0,Mumbai,Bachelors,2.7921281723965086,44.0,
44.0,38.0,182661.0,Delhi,Diploma,1.5323468618893838,40.0,pcjKchsT
62.0,12.0,82485.0,Kolkata,PhD,6.068997510461902,69.0,
42.0,17.0,176215.0,Mumbai,Diploma,2.150733150418258,20.0,
59.0,19.0,117735.0,Mumbai,PhD,2.033133829649863,22.0,
35.0,3.0,198870.0,,Diploma,8.95931434032204,57.0,ZHQrYvhc
27.0,6.0,95501.0,Delhi,Masters,3.7912318788055646,69.0,
,39.0,125037.0,Kolkata,Bachelors,3.975782076151363,40.0,
26.0,18.0,182811.0,Kolkata,Masters,8.710305374055501,55.0,vHecorHJ
,8.0,68610.0,Kolkata,Bachelors,6.821144613552434,51.0,
,0.0,148767.0,Bhubaneswar,PhD,1.38182013835853,47.0,
,30.0,146845.0,Bhubaneswar,Masters,4.151995983649613,60.0,
57.0,12.0,152762.0,Kolkata,Bachelors,8.699933560026324,69.0,
19.0,0.0,30937.0,Chennai,Diploma,4.748822209306335,53.0,
49.0,10.0,37191.0,Chennai,Bachelors,7.665787983867876,65.0,
,37.0,28652.0,Mumbai,PhD,6.475967907591354,37.0,
67.0,22.0,140631.0,Chennai,Bachelors,7.974038817693002,32.0,
hlCqe,2.0,108387.0,Kolkata,Masters,9.164934458356864,24.0,
46.0,0.0,92622.0,Mumbai,Masters,6.014546406951583,48.0,
hlCqe,5.0,92082.0,Mumbai,Masters,6.5507813746998504,48.0,
55.0,13.0,24490.0,,masters ,6.387210029219435,26.0,
33.0,22.0,66653.0,Chennai,Diploma,7.849299907787788,32.0,HdehiDpd
28.0,26.0,63899.0,Chennai,Masters,7.955912684251766,44.0,GlVqgipz
66.0,26.0,96022.0,Bhubaneswar,Bachelors,1.0757398874005648,47.0,JKKVjajT
34.0,28.0,41880.0,Bhubaneswar,,1.4998792495780369,,
33.0,37.0,98466.0,Bhubaneswar,Bachelors,9.838797131799414,59.0,
30.0,27.0,197763.0,Mumbai,,1.9261840590923986,46.0,
30.0,0.0,155258.0,Chennai,Bachelors,8.369536747814392,26.0,JileSSTo
21.0,11.0,137083.0,Kolkata,PhD,7.660603178533409,31.0,
60.0,26.0,77893.0,Mumbai,,8.255163212734313,38.0,
35.0,39.0,194750.0,Kolkata,Masters,7.336278551066813,52.0,
65.0,4.0,169056.0,Delhi,Masters,5.963750301410833,40.0,
45.0,25.0,133904.0,,PhD,5.5344162434826885,54.0,
52.0,18.0,74969.0,Chennai,Bachelors,2.4436083085307763,60.0,
44.0,2.0,72879.0,Mumbai,PhD,2.8914391462051854,37.0,
51.0,4.0,39806.0,Chennai,Masters,6.555939730252465,28.0,
36.0,16.0,109236.0,Kolkata,masters ,9.290487434435915,31.0,LcsilWYW
30.0,32.0,192444.0,Mumbai,Masters,2.633024775245189,68.0,
44.0,24.0,192150.0,Mumbai,Masters,5.722853182385741,45.0,
19.0,23.0,159674.0,Delhi,Bachelors,2.5431157805818256,54.0,
29.0,16.0,164752.0,Mumbai,Bachelors,1.523570627428413,34.0,
62.0,19.0,183148.0,Kolkata,Bachelors,7.241144972992581,29.0,
,16.0,24398.0,Mumbai,Diploma,4.307778155578927,,
68.0,28.0,56555.0,Bhubaneswar,PhD,5.267293804286066,,
44.0,11.0,137177.0,Kolkata,Masters,5.0292733516067205,,
33.0,11.0,114292.0,Kolkata,Masters,4.6143605115325155,57.0,
50.0,10.0,109084.0,Delhi,,,45.0,
18.0,26.0,170856.0,Mumbai,Diploma,5.579431316555691,64.0,KqQSMLmP
18.0,32.0,,Bhubaneswar,Diploma,1.1549922342604348,45.0,
24.0,2.0,108015.0,Bhubaneswar,,,26.0,LaCGyjrM
38.0,31.0,81097.0,Delhi,PhD,5.578961867821825,51.0,
36.0,27.0,90637.0,Mumbai,Masters,4.355950252593805,28.0,
55.0,22.0,84223.0,Mumbai,Masters,9.910720611732184,20.0,
30.0,37.0,175384.0,Delhi,PhD,5.103646760829308,27.0,
31.0,35.0,73283.0,Bhubaneswar,Masters,5.640887404437846,58.0,
62.0,,158675.0,Delhi,Masters,6.4020001730973775,57.0,
36.0,11.0,156025.0,Bhubaneswar,Bachelors,9.49229262624278,61.0,
45.0,30.0,51775.0,Bhubaneswar,PhD,3.995779364944926,67.0,ipJdRKfO
60.0,34.0,138440.0,Chennai,Masters,7.620382297591889,46.0,
46.0,35.0,175957.0,Chennai,Masters,6.196954292930334,23.0,sfHqMgLJ
66.0,18.0,70277.0,,Diploma,5.342052120210309,43.0,RfkZCmwC
37.0,13.0,122300.0,Kolkata,Masters,4.196006481240278,67.0,
21.0,6.0,107746.0,Delhi,PhD,9.86007345653519,57.0,KfbAPdVq
52.0,11.0,91744.0,Mumbai,PhD,4.643850267549665,44.0,
34.0,0.0,114385.0,Mumbai,Masters,5.043721437476385,59.0,
54.0,11.0,135134.0,Delhi,Bachelors,1.0105687993932664,62.0,
23.0,14.0,113296.0,Chennai,Diploma,2.398428622221074,65.0,
60.0,7.0,46606.0,Chennai,Bachelors,3.7067172087623415,61.0,
hlCqe,11.0,159956.0,Mumbai,Bachelors,9.319237360940095,27.0,
67.0,34.0,151557.0,Chennai,,2.4745332632591945,55.0,AwDtqyum
63.0,34.0,130041.0,Delhi,Diploma,6.164995967935675,56.0,
59.0,30.0,119662.0,Kolkata,Masters,3.461338740507956,21.0,
29.0,39.0,187776.0,Kolkata,Masters,6.3785484350397015,51.0,
26.0,13.0,62231.0,Chennai,Diploma,9.827318248375345,49.0,
24.0,21.0,,Bhubaneswar,Bachelors,7.829248376133485,56.0,
34.0,23.0,86795.0,Kolkata,Bachelors,8.967309884163848,63.0,XoiABkon
30.0,28.0,178116.0,Kolkata,PhD,3.9237969820395633,32.0,
64.0,,94625.0,Chennai,Bachelors,3.133846929655109,64.0,DuNfkmGZ
21.0,3.0,53142.0,Bhubaneswar,PhD,8.118097228436222,25.0,
,0.0,137221.0,Delhi,Bachelors,5.317451804647254,59.0,qSdPViqw
49.0,2.0,51604.0,Delhi,PhD,unknown,44.0,
69.0,30.0,141399.0,Mumbai,PhD,,32.0,hgudwpTa
48.0,17.0,101179.0,  mumbai  ,Masters,1.8073645921691064,53.0,
36.0,21.0,68067.0,Kolkata,PhD,7.212063140643969,31.0,
41.0,8.0,143141.0,Chennai,PhD,4.979825571541223,60.0,
42.0,15.0,59448.0,Delhi,Bachelors,8.334503409906993,28.0,bmVUOfun
61.0,18.0,137538.0,Bhubaneswar,PhD,8.266264498432609,56.0,fDVHaWrA
45.0,20.0,,Mumbai,Diploma,5.4830825498137,68.0,
23.0,30.0,160548.0,Delhi,PhD,9.89087707522277,62.0,
56.0,11.0,115597.0,Chennai,Diploma,1.4595751314069685,31.0,
39.0,5.0,140934.0,Chennai,Masters,3.022641192702547,58.0,KHYWWuqj
26.0,39.0,,Bhubaneswar,Masters,8.020088985186778,68.0,
27.0,0.0,27069.0,Kolkata,Bachelors,5.272665765223974,62.0,YtWwvrDR
51.0,37.0,199105.0,Kolkata,Diploma,2.611492554395112,44.0,
65.0,8.0,140763.0,Mumbai,Bachelors,,21.0,
43.0,37.0,55693.0,Delhi,Diploma,2.3003825376630824,35.0,PhnZEDGK
41.0,29.0,136985.0,Mumbai,Diploma,6.30177943542153,59.0,
19.0,2.0,97582.0,Kolkata,Bachelors,9.941594522059432,29.0,
55.0,,157521.0,Chennai,Bachelors,6.99467067162631,54.0,
35.0,39.0,139673.0,Delhi,PhD,,52.0,
57.0,,109543.0,Mumbai,Diploma,7.672458026381162,47.0,
39.0,4.0,167176.0,Chennai,,9.445934649377376,20.0,
,5.0,198213.0,Delhi,Diploma,9.240504694394566,55.0,
31.0,31.0,47196.0,Bhubaneswar,PhD,1.5398612424966192,58.0,
43.0,,20157.0,Bhubaneswar,Diploma,4.524254940594952,56.0,
27.0,,169500.0,Chennai,Bachelors,8.577773712784172,36.0,
55.0,34.0,73273.0,Mumbai,Diploma,7.1233360606785645,51.0,
32.0,36.0,128576.0,Delhi,Diploma,1.5095320793968123,58.0,YwAitwZF
21.0,30.0,115106.0,Mumbai,Bachelors,,45.0,hSiOCUOf
33.0,37.0,111266.0,,PhD,1.8754243787136733,62.0,VJFKHWCR
53.0,8.0,79432.0,Kolkata,PhD,1.09268993914593,30.0,
46.0,9.0,40845.0,Chennai,,unknown,64.0,
60.0,19.0,99726.0,Delhi,Diploma,5.903294019467868,23.0,
,25.0,140138.0,Chennai,Masters,2.5430032279877506,65.0,
18.0,,147441.0,Delhi,Masters,1.5746014887822608,63.0,
29.0,10.0,125539.0,Kolkata,Bachelors,3.4355020959765543,60.0,zAWHFfVr
68.0,29.0,107165.0,Kolkata,Diploma,7.298403295170526,21.0,hQNJXtWF
19.0,8.0,123738.0,Mumbai,Masters,3.3942488224396605,68.0,
33.0,30.0,64169.0,Delhi,Masters,2.4992689856331243,23.0,WguQGdbS
57.0,37.0,81969.0,Mumbai,Diploma,8.425867120662453,40.0,
68.0,28.0,156455.0,Chennai,Masters,,37.0,
49.0,35.0,33696.0,Mumbai,Diploma,4.551165835471119,55.0,
62.0,28.0,59293.0,Chennai,Masters,8.956857294507678,50.0,sSJhWakA
54.0,6.0,147247.0,Chennai,Diploma,6.86539594708073,36.0,jXQdJnlV
57.0,11.0,28144.0,Chennai,Diploma,2.5141400248660197,31.0,
66.0,31.0,175789.0,,Masters,8.021369751601236,30.0,HWiZOxuS
40.0,32.0,133373.0,Bhubaneswar,PhD,3.4966094048449725,34.0,boqLtyoJ
62.0,7.0,146934.0,Chennai,Masters,9.970989478311063,,
49.0,11.0,161587.0,Kolkata,PhD,6.839545236348304,31.0,
51.0,39.0,188381.0,Chennai,masters ,6.970943500692891,61.0,AsbhxvRK
33.0,25.0,77965.0,Bhubaneswar,Bachelors,7.302532314639612,24.0,
39.0,4.0,173233.0,Chennai,PhD,6.0276661377411935,57.0,
38.0,15.0,,Bhubaneswar,PhD,unknown,62.0,
38.0,,26162.0,Chennai,Masters,8.244818582289337,47.0,
21.0,31.0,91860.0,Mumbai,Diploma,7.135637731777578,,KKxorSGX
27.0,24.0,50568.0,Chennai,Bachelors,3.0397716832054726,23.0,WtNEtFUx
57.0,28.0,100379.0,Bhubaneswar,PhD,8.742306071914685,25.0,
34.0,6.0,97668.0,Mumbai,PhD,6.022061155456887,52.0,
44.0,39.0,35704.0,Mumbai,Masters,5.556056765826389,38.0,BetcEAlh
29.0,7.0,98763.0,Delhi,PhD,8.988561714401182,36.0,
32.0,23.0,49332.0,Delhi,Masters,2.0889817905071832,60.0,
33.0,35.0,96518.0,Bhubaneswar,PhD,4.2978638547671615,60.0,
37.0,6.0,137715.0,Delhi,Masters,1.5500791050163163,55.0,
43.0,1.0,181831.0,Kolkata,Masters,1.1264598441280569,35.0,DOuFtMVj
65.0,5.0,49235.0,Chennai,PhD,6.107748669990943,51.0,
25.0,19.0,120409.0,Delhi,Bachelors,2.9466915789132644,55.0,
,24.0,160549.0,Chennai,Bachelors,3.1607263385368762,27.0,
61.0,14.0,21628.0,Bhubaneswar,PhD,5.130375178114421,49.0,
65.0,29.0,110604.0,Mumbai,Bachelors,1.3996345531574392,45.0,
62.0,31.0,42709.0,Chennai,PhD,4.7471044549537815,35.0,acUgWwbX
33.0,33.0,166433.0,Kolkata,PhD,6.522672329265456,46.0,
,5.0,136465.0,Chennai,Diploma,9.86198272867087,,
18.0,23.0,171772.0,Kolkata,Bachelors,7.528623246874564,42.0,
34.0,36.0,109642.0,Bhubaneswar,Masters,8.020476313351658,59.0,
61.0,17.0,172096.0,Mumbai,Masters,3.413755318144861,53.0,kRTfZerS
48.0,13.0,32164.0,Bhubaneswar,PhD,7.748343028604335,41.0,zegWIdBg
hlCqe,25.0,26149.0,Bhubaneswar,PhD,5.785800363909001,59.0,
61.0,1.0,88514.0,Delhi,Diploma,2.9290681543119232,36.0,
49.0,15.0,100318.0,Kolkata,Masters,2.9112868186641405,50.0,
49.0,16.0,161936.0,Mumbai,Bachelors,7.430828762024781,62.0,
61.0,9.0,175086.0,Mumbai,PhD,2.579979570601499,29.0,
59.0,13.0,117216.0,Bhubaneswar,Masters,9.839172725125051,33.0,
46.0,9.0,163579.0,Bhubaneswar,Masters,9.414552270273157,24.0,
23.0,15.0,169990.0,Bhubaneswar,Bachelors,2.7232577843651127,20.0,pUSkKsHe
23.0,23.0,190406.0,  mumbai  ,Diploma,1.957649683571928,69.0,WfqZaXnT
61.0,29.0,128384.0,,,5.079281215391294,32.0,
56.0,10.0,52948.0,Kolkata,Bachelors,6.247578407901395,49.0,OICpwWCL
65.0,5.0,87258.0,Chennai,PhD,,55.0,
62.0,13.0,153993.0,Bhubaneswar,Masters,9.863329887946062,34.0,
32.0,28.0,152055.0,Delhi,Bachelors,2.792178635177723,28.0,
58.0,35.0,61864.0,Kolkata,Diploma,,36.0,
36.0,15.0,73796.0,Kolkata,Masters,9.025082002415472,61.0,cWOcYHUp
42.0,22.0,105049.0,Mumbai,PhD,4.892355515554336,21.0,
30.0,31.0,67674.0,,Masters,5.571351394614301,52.0,UalqkVZp
67.0,24.0,161159.0,Delhi,Diploma,5.730216472973904,47.0,
49.0,16.0,32705.0,Mumbai,Bachelors,4.319078467891778,57.0,
38.0,,34012.0,Kolkata,Diploma,9.042776887879384,56.0,mEJefFOf
63.0,11.0,48448.0,Chennai,Diploma,7.098892646645887,,vMFpQRbr
64.0,,175675.0,Delhi,Diploma,8.350278720311778,29.0,
22.0,8.0,112686.0,Mumbai,Masters,8.57249396690997,48.0,ytsNsbAQ
61.0,12.0,111471.0,Chennai,Masters,6.033808254244516,67.0,NkKyAyYh
31.0,37.0,41185.0,Bhubaneswar,Bachelors,5.587979950031945,60.0,
28.0,8.0,148667.0,Chennai,PhD,2.870048112607317,24.0,jzBHMiNJ
40.0,10.0,84694.0,Bhubaneswar,Masters,6.445931756142325,38.0,
69.0,30.0,117095.0,Bhubaneswar,Diploma,4.771935844900902,66.0,
65.0,7.0,134311.0,Chennai,PhD,9.831446890442717,38.0,
60.0,32.0,56437.0,Mumbai,Masters,unknown,27.0,
39.0,21.0,22631.0,Mumbai,Masters,8.762893132174117,,
55.0,0.0,59652.0,  mumbai  ,masters ,5.841550921832784,59.0,
51.0,31.0,53208.0,Kolkata,Diploma,8.396964064924932,34.0,
40.0,35.0,39266.0,,PhD,9.285291884287783,59.0,
61.0,4.0,161628.0,Mumbai,Masters,2.9306984235031184,60.0,
45.0,19.0,133572.0,Bhubaneswar,,7.073668405940492,20.0,
32.0,20.0,46497.0,Chennai,PhD,3.0440340683000335,26.0,
hlCqe,14.0,33070.0,Chennai,,3.932840249003317,41.0,nixftmuP
28.0,11.0,114631.0,Chennai,masters ,7.02344258419989,61.0,
42.0,18.0,164394.0,Bhubaneswar,,4.856432405513935,66.0,xrBkcajM
59.0,30.0,94457.0,Mumbai,Diploma,6.233590447908756,35.0,
35.0,13.0,146385.0,Delhi,Bachelors,,61.0,
68.0,17.0,177247.0,Chennai,Bachelors,6.074446358169644,37.0,
35.0,36.0,142670.0,Chennai,Masters,1.2285346099877479,62.0,
37.0,12.0,90628.0,Chennai,Masters,,47.0,
35.0,10.0,198805.0,,Masters,8.128282705704791,20.0,
22.0,6.0,188879.0,Delhi,Bachelors,1.6064117421607695,37.0,
59.0,11.0,100506.0,Kolkata,Diploma,,65.0,
21.0,31.0,46965.0,Bhubaneswar,Bachelors,6.601264822347968,21.0,
67.0,9.0,39629.0,Bhubaneswar,PhD,4.020778080028985,36.0,
45.0,5.0,190350.0,Kolkata,,9.771166470848286,40.0,
63.0,20.0,105990.0,Kolkata,Diploma,6.511959958653323,37.0,qbeUPhdF
54.0,24.0,76536.0,Chennai,PhD,4.078395770444306,27.0,
28.0,2.0,117157.0,Delhi,Masters,8.779359198015948,28.0,
27.0,38.0,128487.0,Delhi,Bachelors,5.5056727819290785,52.0,
67.0,22.0,41996.0,Delhi,Bachelors,9.35738226802263,58.0,HgJmdgPD
,24.0,49921.0,Mumbai,Masters,1.032771165251415,40.0,IwiCQzjE
48.0,4.0,184927.0,Mumbai,Diploma,7.737375447012954,35.0,zPhbLmtb
19.0,29.0,78935.0,Chennai,Masters,6.3814338922400085,38.0,
18.0,32.0,26934.0,  mumbai  ,Bachelors,7.326046462832616,53.0,
42.0,2.0,103904.0,Mumbai,Masters,6.736893449919818,23.0,
46.0,,161613.0,,Masters,2.9991738469189766,52.0,
48.0,19.0,103620.0,Delhi,Masters,6.560127114720073,20.0,
52.0,33.0,156994.0,Delhi,Bachelors,8.574181350215987,,IGWzjmTc
33.0,27.0,66169.0,Kolkata,PhD,2.0380224361272257,30.0,
32.0,11.0,90313.0,Kolkata,Bachelors,5.229937248941166,27.0,
42.0,2.0,82055.0,Delhi,PhD,2.37600223436044,51.0,
43.0,1.0,134069.0,Delhi,Bachelors,7.415197288694767,,
66.0,34.0,138529.0,Kolkata,Bachelors,5.588219861593679,57.0,
68.0,6.0,,Mumbai,PhD,5.753854607750468,67.0,
36.0,17.0,141099.0,Delhi,Bachelors,8.852287885782706,56.0,
41.0,34.0,,Kolkata,Masters,3.2555742378463064,23.0,vjiAMNtW
66.0,31.0,22589.0,Chennai,PhD,8.54675535419997,33.0,
57.0,5.0,172643.0,Kolkata,Bachelors,8.86379011535577,63.0,
66.0,23.0,46527.0,Mumbai,Masters,7.334829083938085,61.0,
35.0,8.0,,Kolkata,Bachelors,3.4246634553453568,69.0,
32.0,8.0,183281.0,Delhi,Bachelors,3.174185607212893,49.0,
65.0,27.0,100453.0,,Masters,2.622355316652587,56.0,
27.0,6.0,135306.0,Kolkata,Bachelors,2.744685974669861,31.0,
68.0,24.0,36134.0,Chennai,Masters,6.853440246306241,42.0,KvxNqDuj
38.0,9.0,96810.0,Bhubaneswar,PhD,8.397394113926119,,
36.0,22.0,50993.0,Kolkata,Masters,4.499740400182794,23.0,
61.0,20.0,124395.0,Delhi,Diploma,1.6810419578886533,63.0,
53.0,22.0,52800.0,Delhi,Bachelors,1.4962706350754011,68.0,GIRtrSaX
43.0,6.0,92740.0,Chennai,Diploma,5.56254757885599,47.0,
50.0,23.0,161016.0,Chennai,Masters,2.895319252313411,58.0,
57.0,,24834.0,Kolkata,Diploma,5.374285602278876,35.0,
54.0,37.0,180789.0,Mumbai,Diploma,5.191366096043062,28.0,
36.0,26.0,174774.0,  mumbai  ,Diploma,4.366825695592732,61.0,
58.0,13.0,132849.0,Bhubaneswar,Diploma,9.74429910448927,33.0,PRvEGmWF
43.0,29.0,,Chennai,PhD,6.159388553772012,47.0,
45.0,23.0,45314.0,Chennai,Masters,7.456085798300382,48.0,ipMZLvfG
64.0,25.0,85133.0,Bhubaneswar,Masters,3.5957158696464795,51.0,
58.0,9.0,142400.0,Delhi,Masters,9.607036143837876,65.0,
30.0,23.0,89619.0,Kolkata,masters ,,56.0,
33.0,27.0,50593.0,Chennai,Masters,2.025427661796917,31.0,PMDDnlnp
44.0,15.0,,Kolkata,PhD,4.919742642288742,44.0,
24.0,39.0,139401.0,Delhi,PhD,4.085928689130512,49.0,rVFCEUeC
31.0,5.0,172780.0,Chennai,Masters,4.057371331141876,46.0,
60.0,10.0,111991.0,Bhubaneswar,PhD,6.620660201871164,68.0,
58.0,16.0,166676.0,Mumbai,Diploma,1.8816273479312908,66.0,
19.0,31.0,,Kolkata,Bachelors,,45.0,
66.0,,103883.0,Bhubaneswar,PhD,,28.0,csMQxLJx
40.0,3.0,162662.0,Bhubaneswar,Diploma,7.415505934727701,,BiUkOHmF
hlCqe,14.0,93723.0,  mumbai  ,Bachelors,4.382673722379211,32.0,kuVAQBAW
25.0,17.0,173240.0,Chennai,PhD,4.484723689987107,20.0,iggcCVre
54.0,,156763.0,Chennai,Masters,8.717174627889806,59.0,
31.0,34.0,72744.0,Bhubaneswar,Bachelors,8.786832014058685,43.0,ZJDwnQlQ
51.0,20.0,136151.0,Mumbai,Diploma,2.936013319541357,27.0,
53.0,18.0,149468.0,Kolkata,Masters,,42.0,
42.0,15.0,176064.0,Kolkata,Masters,7.421740610192171,61.0,
35.0,32.0,45177.0,Kolkata,Bachelors,9.934713018439297,55.0,JnSAfwLG
40.0,33.0,189964.0,Bhubaneswar,PhD,,32.0,
66.0,7.0,117580.0,Delhi,masters ,4.183149141223456,60.0,mRXBYcKQ
34.0,35.0,172762.0,Bhubaneswar,PhD,6.3390615511780855,31.0,
28.0,0.0,26822.0,,Diploma,1.9697008505645486,27.0,
50.0,18.0,49666.0,,Masters,6.5055636143334805,69.0,
33.0,24.0,72232.0,Mumbai,,9.960702603419868,33.0,
37.0,32.0,150399.0,Chennai,Masters,2.1961200578358646,56.0,
37.0,,40498.0,Mumbai,,2.7339136441686662,,
28.0,29.0,113068.0,Kolkata,Masters,8.1679879353248,61.0,
34.0,10.0,,Bhubaneswar,Diploma,3.016999039705812,35.0,
57.0,39.0,78133.0,Delhi,PhD,4.579982728007308,59.0,
25.0,20.0,161656.0,Chennai,Masters,6.355828018057007,62.0,
40.0,37.0,109463.0,Chennai,Masters,4.312925683792265,34.0,wUaDLxxS
54.0,15.0,103518.0,Chennai,Masters,3.5418688706479546,21.0,
27.0,,72179.0,Delhi,Bachelors,6.096148215561653,30.0,
68.0,5.0,,Bhubaneswar,Diploma,9.646842324132693,68.0,
52.0,25.0,160240.0,Kolkata,PhD,3.3967999020509074,51.0,
47.0,7.0,,Bhubaneswar,Diploma,7.360770090773854,21.0,suPcSSAh
61.0,8.0,,Bhubaneswar,Masters,6.968313379229478,68.0,
56.0,4.0,35805.0,Kolkata,PhD,8.522969372653723,38.0,
45.0,34.0,32343.0,Delhi,Diploma,6.660896751072709,,
64.0,,34795.0,Kolkata,Bachelors,1.801284174982933,51.0,VASkvgcu
68.0,1.0,,Chennai,Masters,7.106877242700943,21.0,
58.0,33.0,61920.0,Chennai,PhD,7.3055257859132405,55.0,
52.0,5.0,111509.0,Mumbai,PhD,9.098428095343193,31.0,
26.0,25.0,2310870.0,Chennai,PhD,2.6082747723748696,,lZWxFZCl
,,60692.0,Kolkata,Masters,2.4229485301236497,54.0,
57.0,7.0,,Delhi,Masters,7.768078781772935,49.0,OpLVblfS
,3.0,158736.0,Delhi,Masters,7.337562297196413,48.0,
59.0,32.0,105472.0,Bhubaneswar,Diploma,1.2918937473232575,64.0,yLVoDsmu
52.0,32.0,151406.0,Bhubaneswar,Masters,5.6170343173263335,43.0,
18.0,,144717.0,Mumbai,Masters,8.227407871885681,69.0,
28.0,15.0,182171.0,Mumbai,Diploma,2.322835160476959,37.0,
48.0,30.0,193875.0,Delhi,PhD,9.379364870484167,,
68.0,32.0,183738.0,Delhi,PhD,6.968920509717638,53.0,
58.0,13.0,65226.0,Chennai,Masters,7.482443241445605,64.0,
53.0,36.0,37615.0,Bhubaneswar,PhD,2.1047667469455478,27.0,OHMSASHl
,2.0,188001.0,Delhi,Diploma,7.018538525439653,51.0,
48.0,30.0,113173.0,Chennai,Masters,5.2993438117122995,65.0,jpiSVGys
39.0,37.0,42736.0,Kolkata,Masters,2.3488157938355028,38.0,tCQgISTE
41.0,24.0,37261.0,Kolkata,Bachelors,7.24048924995557,22.0,waHPljWO
22.0,13.0,132784.0,Kolkata,Masters,6.371910040536575,36.0,qJzCjBgc
68.0,14.0,130122.0,Delhi,Diploma,7.486830942688443,66.0,IKemooyt
36.0,15.0,69229.0,Kolkata,Masters,5.9675344593362345,37.0,PRFUZuLd
49.0,20.0,100275.0,Delhi,Diploma,9.392292900110627,21.0,NMdeZKpx
57.0,31.0,66857.0,Delhi,,6.84227567962927,64.0,EAqkPcMw
hlCqe,14.0,22932.0,,Masters,3.485793773333068,22.0,
22.0,19.0,185415.0,Chennai,Diploma,3.245298527779395,54.0,XCtoYJkd
31.0,27.0,76243.0,Delhi,Diploma,2.4128837466931343,59.0,
41.0,1.0,57096.0,Delhi,Masters,6.568183942579241,,
37.0,3.0,135020.0,Chennai,PhD,7.592488149575656,56.0,
51.0,34.0,70281.0,Delhi,PhD,8.180808860311524,,
20.0,21.0,131485.0,Bhubaneswar,Bachelors,1.6913798599465102,67.0,
33.0,38.0,162847.0,Delhi,PhD,8.305700699645607,25.0,
46.0,38.0,137926.0,Kolkata,Bachelors,2.085321746493345,54.0,
49.0,33.0,148345.0,Mumbai,Diploma,7.165050900000306,55.0,
50.0,39.0,192443.0,Mumbai,Diploma,8.780204452035335,34.0,
46.0,24.0,153608.0,  mumbai  ,PhD,2.4548224967308734,65.0,
52.0,24.0,189862.0,Bhubaneswar,,3.5553779890368604,38.0,SGwmjylS
44.0,21.0,166398.0,Delhi,PhD,3.851235161574377,52.0,
59.0,9.0,105263.0,Delhi,,1.6112283317521057,55.0,
43.0,20.0,182204.0,Mumbai,PhD,8.695570790581957,68.0,
64.0,18.0,176345.0,Kolkata,,4.179527838268817,53.0,TWDqOkLG
,36.0,86601.0,Mumbai,PhD,9.193994236925665,22.0,
hlCqe,35.0,,Chennai,PhD,5.798754461987934,30.0,
42.0,37.0,127055.0,  mumbai  ,Masters,8.045750911208529,56.0,MyNIuRyv
65.0,33.0,154892.0,Mumbai,Diploma,1.3821881393587656,68.0,
35.0,24.0,181243.0,Kolkata,Bachelors,9.688522087184237,52.0,
,36.0,43084.0,Bhubaneswar,PhD,1.7053250853307098,59.0,sSeFqohe
45.0,,180493.0,Chennai,Bachelors,7.071043311600631,24.0,
